index_id,date_anio,date,day_week,close,open,high,low,adj_close,volume
00253,2001,2001-01-02,1,1.2474,1.375,1.3932,1.2422,1.1442,29080800
00254,2001,2001-01-03,2,1.6302,1.2083,1.6432,1.1771,1.4954,91036800
00255,2001,2001-01-04,3,1.8177,1.6016,1.8594,1.5573,1.6674,81544800
00256,2001,2001-01-05,4,1.5456,1.8021,1.8099,1.5104,1.4178,43276800
00257,2001,2001-01-08,0,1.6927,1.5026,1.7604,1.5026,1.5527,57376800
00258,2001,2001-01-09,1,1.7266,1.7161,1.7604,1.6328,1.5838,30290400
00259,2001,2001-01-10,2,1.8464,1.638,1.8542,1.599,1.6937,39292800
00260,2001,2001-01-11,3,2.0,1.8021,2.0781,1.7708,1.8346,44764800
00261,2001,2001-01-12,4,1.9583,2.0339,2.1562,1.9375,1.7964,66900000
00262,2001,2001-01-16,1,1.8047,1.9688,1.9688,1.7734,1.6554,41498400
00263,2001,2001-01-17,2,1.8698,1.9427,2.0,1.862,1.7152,59258400
00264,2001,2001-01-18,3,2.2285,1.8698,2.2812,1.8281,2.0442,94816800
00265,2001,2001-01-19,4,2.1693,2.2917,2.375,2.1354,1.9899,101870400
00266,2001,2001-01-22,0,2.0833,2.1042,2.1875,2.0234,1.911,37771200
00267,2001,2001-01-23,1,2.291,2.0573,2.3333,2.0469,2.1016,43363200
00268,2001,2001-01-24,2,2.2812,2.2891,2.3125,2.1484,2.0926,45172800
00269,2001,2001-01-25,3,2.0521,2.2031,2.2083,2.0052,1.8824,44001600
00270,2001,2001-01-26,4,2.1172,1.9375,2.1419,1.9232,1.9421,25924800
00271,2001,2001-01-29,0,2.1276,2.0521,2.1302,1.9792,1.9517,35416800
00272,2001,2001-01-30,1,2.1745,2.1615,2.2201,2.1198,1.9947,24372000
00273,2001,2001-01-31,2,2.151,2.1771,2.2604,2.1042,1.9732,35834400
00274,2001,2001-02-01,3,2.1621,2.151,2.1771,2.0573,1.9833,37185600
00275,2001,2001-02-02,4,1.9531,2.1641,2.2135,1.9375,1.7916,32052000
00276,2001,2001-02-05,0,1.9505,1.9505,1.9635,1.8359,1.7892,36758400
00277,2001,2001-02-06,1,1.9609,1.9141,2.0,1.9095,1.7988,25044000
00278,2001,2001-02-07,2,1.8698,1.9479,1.9635,1.7656,1.7152,72038400
00279,2001,2001-02-08,3,1.8594,1.8802,1.987,1.8516,1.7056,38428800
00280,2001,2001-02-09,4,1.8464,1.8438,1.8568,1.7786,1.6937,25960800
00281,2001,2001-02-12,0,1.7969,1.8255,1.8464,1.7083,1.6483,35433600
00282,2001,2001-02-13,1,1.8516,1.8307,1.9375,1.8099,1.6984,46773600
00283,2001,2001-02-14,2,1.987,1.8281,2.0417,1.75,1.8227,69088800
00284,2001,2001-02-15,3,2.3516,2.2604,2.3906,2.2448,2.1571,110851200
00285,2001,2001-02-16,4,2.4792,2.2318,2.5417,2.2292,2.2741,108117600
